frame_id,x,y,z,saglik,kaynak,islem_suresi_s
1912,132.305344,-144.890708,-11.375351,0,slam,0.1663
1913,132.307474,-144.086264,-11.316277,0,slam,0.1711
1914,132.308669,-143.296908,-11.273821,0,slam,0.1780
1915,132.330335,-142.405387,-11.215945,0,slam,0.1934
1916,132.328746,-141.536948,-11.158969,0,slam,0.1686
1917,132.318738,-140.670497,-11.108980,0,slam,0.1771
1918,132.318010,-139.751339,-11.056453,0,slam,0.1802
1919,132.292859,-138.924739,-11.008018,0,slam,0.1816
1920,132.261348,-137.923463,-10.955693,0,slam,0.1647
1921,132.201932,-136.878589,-10.886499,0,slam,0.1892
1922,132.175222,-135.952484,-10.840705,0,slam,0.1854
1923,132.084244,-134.954372,-10.788467,0,slam,0.1746
1924,131.995034,-133.964177,-10.734476,0,slam,0.1689
1925,131.916831,-133.012390,-10.691203,0,slam,0.1694
1926,131.814672,-131.991811,-10.636169,0,slam,0.1882
1927,131.695630,-130.919907,-10.561089,0,slam,0.1703
1928,131.596844,-129.896390,-10.510696,0,slam,0.1796
1929,131.457540,-128.798131,-10.426349,0,slam,0.1656
1930,131.324071,-127.757355,-10.366368,0,slam,0.1844
1931,131.169967,-126.682136,-10.301720,0,slam,0.1597
1932,131.018211,-125.660698,-10.240107,0,slam,0.1777
1933,130.848539,-124.666979,-10.180267,0,slam,0.1722
1934,130.657507,-123.693025,-10.120889,0,slam,0.1757
1935,130.490205,-122.725137,-10.053655,0,slam,0.1754
1936,130.285501,-121.764803,-9.990856,0,slam,0.1800
1937,130.128170,-120.841073,-9.907118,0,slam,0.1767
1938,129.934677,-119.956203,-9.854354,0,slam,0.1853
1939,129.718234,-119.126402,-9.791391,0,slam,0.1705
1940,129.524685,-118.301864,-9.728057,0,slam,0.1781
1941,129.292499,-117.465744,-9.672496,0,slam,0.1778
1942,129.068583,-116.679677,-9.609127,0,slam,0.1761
1943,128.947612,-115.840951,-9.506060,0,slam,0.1805
1944,128.731567,-115.142529,-9.432521,0,slam,0.1750
1945,128.531568,-114.520132,-9.355108,0,slam,0.1704
1946,128.273741,-113.883451,-9.312218,0,slam,0.1797
1947,128.007551,-113.235015,-9.280185,0,slam,0.1773
1948,127.743497,-112.463869,-9.246570,0,slam,0.1752
1949,127.489336,-111.865124,-9.200509,0,slam,0.1751
1950,127.204598,-111.180827,-9.170350,0,slam,0.1854
1951,126.912820,-110.549058,-9.116892,0,slam,0.1818
1952,126.640250,-109.867015,-9.085221,0,slam,0.1753
1953,126.366188,-109.334297,-9.037216,0,slam,0.1781
1954,126.100286,-108.734851,-9.000440,0,slam,0.1790
1955,125.815503,-108.200819,-8.964734,0,slam,0.1832
1956,125.543557,-107.643412,-8.923440,0,slam,0.1870
1957,125.248535,-107.102264,-8.884220,0,slam,0.1746
1958,124.944643,-106.555367,-8.843342,0,slam,0.1774
1959,124.634567,-106.029945,-8.803698,0,slam,0.1873
1960,124.321734,-105.510294,-8.762096,0,slam,0.1782
1961,123.997996,-104.984000,-8.724492,0,slam,0.1869
1962,123.679361,-104.492434,-8.684281,0,slam,0.1904
1963,123.323373,-103.933894,-8.639210,0,slam,0.1846
1964,123.042019,-103.498857,-8.599947,0,slam,0.1825
1965,122.656051,-102.908518,-8.553350,0,slam,0.1748
1966,122.327578,-102.360302,-8.511953,0,slam,0.1758
1967,121.982516,-101.914053,-8.472075,0,slam,0.1751
1968,121.605169,-101.347977,-8.426879,0,slam,0.1799
1969,121.279078,-100.880114,-8.387519,0,slam,0.1829
1970,120.854612,-100.339444,-8.342728,0,slam,0.1899
1971,120.492575,-99.810638,-8.297245,0,slam,0.1829
1972,120.109462,-99.243273,-8.238995,0,slam,0.1796
1973,119.702682,-98.689093,-8.200908,0,slam,0.1808
1974,119.314034,-98.162956,-8.148567,0,slam,0.1817
1975,118.899085,-97.622382,-8.097887,0,slam,0.1748
1976,118.485021,-97.078762,-8.051807,0,slam,0.1786
1977,118.044547,-96.540906,-8.014338,0,slam,0.1736
1978,117.560835,-95.960181,-7.957506,0,slam,0.1757
1979,117.105131,-95.419662,-7.913446,0,slam,0.1793
1980,116.610860,-94.871193,-7.851514,0,slam,0.2002
1981,116.119215,-94.327900,-7.811187,0,slam,0.1798
1982,115.578328,-93.775107,-7.763427,0,slam,0.1794
1983,115.107835,-93.316162,-7.735809,0,slam,0.1811
1984,114.517415,-92.764562,-7.683034,0,slam,0.1798
1985,113.967998,-92.249048,-7.627151,0,slam,0.3153
1986,113.346094,-91.676914,-7.571946,0,slam,0.1753
1987,112.737724,-91.194130,-7.513875,0,slam,0.1728
1988,112.160426,-90.749617,-7.484729,0,slam,0.1836
1989,111.533308,-90.265900,-7.433975,0,slam,0.1718
1990,110.809983,-89.807185,-7.371289,0,slam,0.1657
1991,110.173953,-89.398299,-7.322785,0,slam,0.1754
1992,109.455522,-88.936596,-7.252237,0,slam,0.1667
1993,108.702923,-88.545392,-7.199827,0,slam,0.1645
1994,107.907132,-88.176704,-7.125557,0,slam,0.1849
1995,107.144515,-87.867671,-7.080516,0,slam,0.1682
1996,106.361101,-87.558513,-7.030677,0,slam,0.1789
1997,105.520287,-87.249832,-6.968249,0,slam,0.1770
1998,104.744783,-87.025945,-6.940101,0,slam,0.1737
1999,103.915032,-86.783900,-6.877908,0,slam,0.1696
2000,103.055141,-86.526020,-6.816450,0,slam,0.1762
2001,102.234930,-86.362207,-6.790249,0,slam,0.1696
2002,101.351173,-86.146263,-6.729512,0,slam,0.1373
2003,100.432379,-85.920857,-6.653061,0,slam,0.1393
2004,99.561657,-85.765266,-6.613135,0,slam,0.1347
2005,98.716943,-85.596737,-6.566785,0,slam,0.1381
2006,97.818474,-85.466100,-6.488795,0,slam,0.1374
2007,96.910135,-85.278754,-6.422619,0,slam,0.1354
2008,96.033335,-85.252962,-6.390646,0,slam,0.1446
2009,95.094658,-85.207267,-6.389575,0,slam,0.1391
2010,94.253283,-85.200568,-6.355568,0,slam,0.1392
2011,93.309877,-85.216950,-6.345931,0,slam,0.1396
2012,92.485440,-85.176975,-6.273491,0,slam,0.1430
2013,91.592149,-85.151732,-6.187849,0,slam,0.1342
2014,90.695900,-85.218558,-6.137398,0,slam,0.1326
2015,89.885609,-85.265884,-6.122883,0,slam,0.1383
2016,89.025138,-85.348464,-6.074481,0,slam,0.1338
2017,88.316575,-85.507127,-6.081510,0,slam,0.1419
2018,87.483238,-85.610832,-6.062196,0,slam,0.1410
2019,86.651106,-85.739198,-6.015188,0,slam,0.1344
2020,85.873056,-85.912051,-5.991996,0,slam,0.1404
2021,85.188233,-86.049274,-6.017423,0,slam,0.1327
2022,84.495199,-86.220339,-5.995404,0,slam,0.1333
2023,83.759034,-86.392761,-6.027454,0,slam,0.1459
2024,83.070426,-86.568773,-6.084035,0,slam,0.1360
2025,82.252238,-86.705857,-6.135850,0,slam,0.1351
2026,81.698361,-86.848537,-6.173550,0,slam,0.1312
2027,81.015980,-87.057716,-6.211929,0,slam,0.1347
2028,80.373915,-87.173633,-6.216723,0,slam,0.1432
2029,79.768648,-87.254942,-6.187290,0,slam,0.1317
2030,79.176944,-87.361530,-6.188821,0,slam,0.1340
2031,78.573050,-87.439160,-6.199028,0,slam,0.1349
2032,77.981399,-87.519206,-6.240800,0,slam,0.1503
2033,77.563401,-87.643048,-6.286523,0,slam,0.1333
2034,77.211026,-87.614428,-6.299878,0,slam,0.1420
2035,76.961628,-87.696334,-6.369464,0,slam,0.1380
2036,76.855690,-87.651014,-6.392944,0,slam,0.1367
2037,76.720647,-87.656118,-6.427282,0,slam,0.1307
2038,76.737827,-87.683790,-6.483967,0,slam,0.1348
2039,76.670061,-87.711875,-6.556336,0,slam,0.1344
2040,76.607936,-87.737999,-6.653008,0,slam,0.1476
2041,76.636284,-87.773477,-6.786851,0,slam,0.1359
2042,76.657350,-87.747621,-6.911726,0,slam,0.1360
2043,76.624488,-87.741168,-7.023513,0,slam,0.1352
2044,76.569461,-87.732553,-7.126397,0,slam,0.1397
2045,76.471657,-87.755486,-7.238852,0,slam,0.1324
2046,76.315314,-87.743134,-7.336133,0,slam,0.1371
2047,76.189292,-87.801090,-7.443658,0,slam,0.1330
2048,75.993659,-87.828522,-7.528028,0,slam,0.1318
2049,75.676735,-87.842217,-7.575338,0,slam,0.1356
2050,75.414628,-87.840807,-7.627682,0,slam,0.1421
2051,75.061268,-87.860281,-7.658557,0,slam,0.1235
2052,74.591557,-87.887558,-7.666982,0,slam,0.1323
2053,74.022606,-87.974079,-7.688580,0,slam,0.1342
2054,73.504353,-87.945967,-7.664591,0,slam,0.1304
2055,72.938408,-87.958025,-7.659810,0,slam,0.1313
2056,72.211946,-88.035702,-7.643870,0,slam,0.1349
2057,71.517008,-88.057930,-7.636813,0,slam,0.1330
2058,70.775658,-88.147068,-7.643765,0,slam,0.1286
2059,69.977877,-88.117893,-7.637364,0,slam,0.1336
2060,69.126138,-88.210572,-7.612790,0,slam,0.1305
2061,68.299594,-88.228220,-7.609545,0,slam,0.1405
2062,67.326418,-88.275509,-7.598831,0,slam,0.1306
2063,66.479664,-88.308889,-7.595292,0,slam,0.1292
2064,65.586730,-88.338415,-7.612553,0,slam,0.1251
2065,64.662083,-88.429032,-7.633888,0,slam,0.1201
2066,63.757442,-88.411622,-7.638015,0,slam,0.1210
2067,62.956686,-88.443565,-7.662244,0,slam,0.1182
2068,62.262317,-88.499983,-7.657432,0,slam,0.1205
2069,61.560490,-88.574126,-7.672713,0,slam,0.1256
2070,61.021630,-88.555876,-7.655721,0,slam,0.1264
2071,60.587847,-88.548858,-7.624428,0,slam,0.1346
2072,60.219734,-88.636063,-7.620343,0,slam,0.1382
2073,59.850581,-88.610686,-7.615305,0,slam,0.1280
2074,59.715342,-88.624937,-7.581688,0,slam,0.1304
2075,59.542343,-88.650481,-7.566027,0,slam,0.1296
2076,59.468441,-88.637942,-7.551798,0,slam,0.1214
2077,59.551790,-88.659300,-7.537046,0,slam,0.1303
2078,59.578818,-88.598892,-7.524435,0,slam,0.1343
2079,59.725883,-88.595536,-7.514367,0,slam,0.1214
2080,59.996755,-88.597039,-7.509024,0,slam,0.1209
2081,60.324628,-88.563002,-7.505263,0,slam,0.1217
2082,60.648022,-88.567795,-7.490032,0,slam,0.1213
2083,61.068695,-88.530869,-7.483319,0,slam,0.1229
2084,61.565626,-88.507884,-7.476346,0,slam,0.1268
2085,62.097478,-88.507593,-7.459385,0,slam,0.1311
2086,62.769537,-88.479949,-7.410227,0,slam,0.1569
2087,63.325271,-88.449818,-7.319809,0,slam,0.1472
2088,64.013765,-88.410886,-7.139141,0,slam,0.1534
2089,64.735269,-88.458855,-6.926280,0,slam,0.1515
2090,65.572855,-88.484300,-6.629990,0,slam,0.1499
2091,66.384094,-88.398286,-6.296472,0,slam,0.1695
2092,67.286249,-88.413945,-6.000119,0,slam,0.1545
2093,68.304661,-88.363020,-5.675276,0,slam,0.1524
2094,69.166604,-88.388590,-5.374669,0,slam,0.1483
2095,70.255931,-88.346402,-5.079858,0,slam,0.1562
2096,71.290971,-88.388460,-4.775019,0,slam,0.1293
2097,72.352541,-88.336261,-4.450305,0,slam,0.1379
2098,73.431585,-88.300221,-4.152392,0,slam,0.1269
2099,74.592421,-88.288621,-3.837962,0,slam,0.1346
2100,75.706560,-88.217517,-3.504541,0,slam,0.1339
2101,76.926850,-88.206775,-3.212513,0,slam,0.1336
2102,78.041582,-88.173720,-2.891241,0,slam,0.1298
2103,79.239112,-88.130470,-2.583495,0,slam,0.1394
2104,80.477694,-88.120394,-2.283378,0,slam,0.1335
2105,81.756261,-88.102383,-1.979029,0,slam,0.1438
2106,82.919722,-88.077905,-1.677541,0,slam,0.1511
2107,84.099920,-88.082048,-1.407266,0,slam,0.1338
2108,85.038007,-88.095063,-1.111832,0,slam,0.1392
2109,86.009601,-88.036523,-0.836050,0,slam,0.1434
2110,86.886562,-88.029975,-0.556923,0,slam,0.1383
2111,87.671967,-88.020587,-0.255832,0,slam,0.1380
2112,88.331573,-88.007254,0.046673,0,slam,0.1387
2113,88.806629,-87.992502,0.372138,0,slam,0.1386
2114,89.277522,-88.031655,0.693144,0,slam,0.1414
2115,89.691037,-88.069386,1.046307,0,slam,0.1453
2116,90.033816,-88.093040,1.473228,0,slam,0.1401
2117,90.411685,-88.170958,1.950382,0,slam,0.1435
2118,90.770298,-88.221573,2.489638,0,slam,0.1376
2119,91.018071,-88.355181,3.101746,0,slam,0.1508
2120,91.237452,-88.522928,3.756030,0,slam,0.1425
2121,91.520195,-88.664633,4.424493,0,slam,0.1412
2122,91.638474,-88.932595,5.088654,0,slam,0.1372
2123,91.803885,-89.204193,5.734945,0,slam,0.1337
2124,92.049938,-89.500358,6.365830,0,slam,0.1562
2125,92.152575,-89.841956,6.991320,0,slam,0.1422
2126,92.376824,-90.223925,7.593646,0,slam,0.1332
2127,92.501072,-90.608259,8.143097,0,slam,0.1382
2128,92.646147,-91.068462,8.663405,0,slam,0.1342
2129,92.773660,-91.562014,9.124370,0,slam,0.1348
2130,92.962732,-92.041834,9.574102,0,slam,0.1462
2131,93.027275,-92.552336,9.959601,0,slam,0.1429
2132,93.127112,-93.050572,10.275745,0,slam,0.1424
2133,93.241221,-93.549544,10.513570,0,slam,0.1411
2134,93.405839,-93.972023,10.676074,0,slam,0.1613
2135,93.549985,-94.387667,10.757386,0,slam,0.1697
2136,93.774059,-94.770474,10.823021,0,slam,0.1848
2137,93.970277,-95.167777,10.845133,0,slam,0.1720
2138,94.195537,-95.503691,10.902066,0,slam,0.1695
2139,94.464637,-95.816931,10.995403,0,slam,0.1609
2140,94.769721,-96.140143,11.105537,0,slam,0.1731
2141,95.038944,-96.394394,11.273127,0,slam,0.1732
2142,95.409825,-96.656699,11.452076,0,slam,0.1701
2143,95.802758,-96.878681,11.667127,0,slam,0.1383
2144,96.235350,-97.087049,11.868551,0,slam,0.1450
2145,96.752952,-97.253889,12.104947,0,slam,0.1475
2146,97.311698,-97.396772,12.354492,0,slam,0.1423
2147,97.902895,-97.519622,12.581134,0,slam,0.2099
2148,98.557330,-97.635123,12.788948,0,slam,0.1432
2149,99.277694,-97.672632,13.013336,0,slam,0.1414
2150,100.013893,-97.710449,13.225859,0,slam,0.1842
2151,100.790967,-97.784566,13.393907,0,slam,0.1712
2152,101.501423,-97.786438,13.548644,0,slam,0.1835
2153,102.204883,-97.758539,13.704367,0,slam,0.1733
2154,102.881891,-97.764832,13.833457,0,slam,0.1752
2155,103.464182,-97.712089,13.959722,0,slam,0.1763
2156,104.117204,-97.677823,14.052626,0,slam,0.1777
2157,104.649614,-97.623020,14.110031,0,slam,0.1745
2158,105.171352,-97.523718,14.160245,0,slam,0.1837
2159,105.693298,-97.401222,14.200768,0,slam,0.1671
2160,106.115206,-97.264701,14.216807,0,slam,0.1792
2161,106.507688,-97.101418,14.236439,0,slam,0.1823
2162,106.856601,-96.929958,14.259129,0,slam,0.1709
2163,107.146210,-96.724650,14.276858,0,slam,0.1690
2164,107.379885,-96.516341,14.296816,0,slam,0.1724
2165,107.567980,-96.325395,14.306478,0,slam,0.1444
2166,107.748041,-96.108438,14.372482,0,slam,0.1461
2167,107.873922,-95.903139,14.515424,0,slam,0.1378
2168,107.973956,-95.723967,14.746670,0,slam,0.1473
2169,108.047816,-95.530734,15.093180,0,slam,0.1443
2170,108.092034,-95.381560,15.525514,0,slam,0.1434
2171,108.091463,-95.235541,16.060856,0,slam,0.1478
2172,108.038499,-95.110695,16.637428,0,slam,0.1498
2173,107.897759,-95.027645,17.235114,0,slam,0.1876
2174,107.652466,-94.919363,17.820762,0,slam,0.1689
2175,107.283891,-94.813166,18.370797,0,slam,0.1721
2176,106.852399,-94.750412,18.826810,0,slam,0.1664
2177,106.307928,-94.680661,19.252063,0,slam,0.1686
2178,105.728381,-94.635359,19.669106,0,slam,0.1687
2179,105.102547,-94.576740,20.097997,0,slam,0.1665
2180,104.435897,-94.477215,20.536342,0,slam,0.1685
2181,103.722283,-94.449021,20.911264,0,slam,0.1711
2182,103.058213,-94.343728,21.334045,0,slam,0.1428
2183,102.355674,-94.318589,21.667708,0,slam,0.1332
2184,101.721867,-94.220948,22.024686,0,slam,0.1446
2185,101.124773,-94.155240,22.338540,0,slam,0.1380
2186,100.596054,-94.093692,22.599377,0,slam,0.1359
2187,100.068480,-94.039021,22.775565,0,slam,0.1332
2188,99.648365,-93.971157,22.904747,0,slam,0.1311
2189,99.251325,-93.914080,22.981054,0,slam,0.1260
2190,98.893340,-93.869952,23.042632,0,slam,0.1342
2191,98.483851,-93.819911,23.118276,0,slam,0.1621
2192,98.167614,-93.766901,23.218694,0,slam,0.1647
2193,97.885719,-93.723826,23.322534,0,slam,0.1656
2194,97.653360,-93.657864,23.476337,0,slam,0.1609
2195,97.431325,-93.622150,23.649551,0,slam,0.1635
2196,97.264742,-93.596214,23.835809,0,slam,0.1590
2197,97.165476,-93.566755,24.038532,0,slam,0.1637
2198,97.139261,-93.571464,24.275802,0,slam,0.1618
2199,97.135745,-93.542491,24.528394,0,slam,0.1334
2200,97.208650,-93.556729,24.792424,0,slam,0.1299
2201,97.350105,-93.546483,25.071274,0,slam,0.1311
2202,97.491848,-93.544114,25.366885,0,slam,0.1352
2203,97.721008,-93.593635,25.665563,0,slam,0.1327
2204,97.987479,-93.598017,25.969826,0,slam,0.1377
2205,98.301411,-93.645323,26.271281,0,slam,0.1402
2206,98.631121,-93.707269,26.566671,0,slam,0.1576
2207,98.992332,-93.769994,26.830205,0,slam,0.1570
2208,99.368727,-93.836862,27.037269,0,slam,0.1512
2209,99.698893,-93.908142,27.177317,0,slam,0.1228
2210,100.043179,-94.009773,27.256633,0,slam,0.1270
2211,100.254950,-94.043873,27.267066,0,slam,0.1639
2212,100.417363,-94.068595,27.236669,0,slam,0.1368
2213,100.582959,-94.085255,27.216997,0,slam,0.1339
2214,100.720431,-94.093912,27.204567,0,slam,0.1253
2215,100.864452,-94.122194,27.198695,0,slam,0.1292
2216,100.963309,-94.128916,27.201432,0,slam,0.1310
2217,101.062503,-94.164521,27.196477,0,slam,0.1363
2218,101.148488,-94.170624,27.205607,0,slam,0.1292
2219,101.223685,-94.190619,27.269598,0,slam,0.1322
2220,101.295611,-94.192641,27.421582,0,slam,0.1242
2221,101.362466,-94.213595,27.662063,0,slam,0.1317
2222,101.429511,-94.253254,27.992635,0,slam,0.1282
2223,101.450797,-94.266935,28.351348,0,slam,0.1234
2224,101.451921,-94.300353,28.726729,0,slam,0.1279
2225,101.432200,-94.337709,29.106161,0,slam,0.1333
2226,101.418754,-94.382458,29.476419,0,slam,0.1287
2227,101.394100,-94.440865,29.849398,0,slam,0.1316
2228,101.341463,-94.512751,30.224335,0,slam,0.1296
2229,101.285184,-94.614264,30.588789,0,slam,0.1251
2230,101.215695,-94.698099,30.955005,0,slam,0.1275
2231,101.147427,-94.829559,31.319898,0,slam,0.1244
2232,101.066856,-94.978332,31.676905,0,slam,0.1276
2233,101.008424,-95.140728,32.035512,0,slam,0.1277
2234,100.920631,-95.339379,32.390730,0,slam,0.1232
2235,100.853773,-95.554755,32.739539,0,slam,0.1215
2236,100.801315,-95.802546,33.091687,0,slam,0.1256
2237,100.736139,-96.021019,33.437864,0,slam,0.1270
2238,100.685272,-96.240128,33.785135,0,slam,0.1290
2239,100.615632,-96.436018,34.123688,0,slam,0.1217
2240,100.573811,-96.597856,34.454971,0,slam,0.1307
2241,100.547533,-96.711366,34.799822,0,slam,0.1287
2242,100.537989,-96.788058,35.153194,0,slam,0.1224
2243,100.531703,-96.831211,35.515980,0,slam,0.1310
2244,100.519848,-96.857908,35.875138,0,slam,0.1397
2245,100.542935,-96.895452,36.234814,0,slam,0.1337
2246,100.563215,-96.926436,36.593657,0,slam,0.1294
2247,100.576573,-96.955092,36.951323,0,slam,0.1275
2248,100.597145,-96.991760,37.304789,0,slam,0.1315
2249,100.618272,-97.026094,37.658522,0,slam,0.1381
